token_id,token_str,count,avg_expert_size,avg_expert_size_excluding_null,null_fraction
38024, dislocation,66,142.81,255.39,0.440814
31530, gorillas,120,156.82,280.44,0.440799
19700,oplan,38,155.16,277.46,0.440789
52095, flavorful,76,152.35,272.44,0.440789
16356, risky,410,154.79,276.79,0.440777
23097, holders,264,147.04,262.93,0.440775
53015,layer,35,143.89,257.29,0.440774
27582, Lenin,207,152.95,273.5,0.440771
48804, Nice,121,144.64,258.64,0.440771
11375, Quality,802,151.97,271.74,0.44076
51557, fluctuates,64,150.17,268.52,0.440755
53313,ص,16,151.08,270.16,0.440755
64189,objective,32,142.17,254.21,0.440755
11986, Sher,221,146.46,261.88,0.440752
22701, opera,359,154.06,275.48,0.44075
26805,raphic,77,147.67,264.05,0.440747
55163, Suf,154,153.96,275.29,0.440747
42438,iered,106,144.24,257.91,0.440743
3676,ought,151,139.35,249.16,0.440742
18868, conting,58,155.82,278.61,0.440733
17838, Vermont,303,155.04,277.21,0.440732
23372, relapse,226,138.99,248.51,0.440726
22771, Commerce,291,152.49,272.65,0.440722
7922, deficiency,1285,139.22,248.92,0.440718
35593, fatality,81,148.56,265.62,0.440715
15779, Innovation,406,154.11,275.54,0.440707
34540, slots,143,152.41,272.5,0.440705
40617,-parent,117,143.04,255.76,0.440705
47430,jid,52,135.59,242.43,0.440705
35095, mish,134,154.12,275.55,0.440687
43491, Centennial,72,143.37,256.33,0.440683
56399,-mm,36,149.07,266.53,0.440683
60482, Memorandum,72,149.59,267.46,0.440683
3944, vision,3485,141.15,252.36,0.44068
40757, modality,89,141.8,253.51,0.44066
4208, starting,3209,144.0,257.44,0.440655
47876, eLearning,76,151.67,271.15,0.440652
62368, filth,53,153.36,274.17,0.440645
62185,-ap,63,145.59,260.28,0.440642
47088, agribusiness,73,152.62,272.85,0.440639
32337, platelet,133,153.86,275.07,0.440633
22135, scram,30,143.69,256.87,0.440625
39830, Gad,120,153.13,273.76,0.440625
40473, unplanned,80,149.33,266.96,0.440625
48752,-Step,30,148.49,265.45,0.440625
53227, Generations,40,144.2,257.79,0.440625
57784, Impossible,20,154.0,275.31,0.440625
60557,lebot,30,140.4,250.99,0.440625
61631,ighthouses,50,153.73,274.83,0.440625
36604,omies,134,141.57,253.08,0.440609
33202, Melan,131,154.66,276.47,0.440601
50719,-sweetened,74,155.24,277.52,0.440597
9757, rom,155,157.42,281.4,0.440591
43135, aft,91,151.4,270.64,0.440591
25075, Cardi,54,147.11,262.97,0.440586
31651, adhesion,152,147.29,263.29,0.440584
40658,England,88,153.52,274.42,0.440578
14956, Mun,349,148.81,266.0,0.440574
29849,links,61,149.2,266.71,0.440574
33164,acet,61,153.09,273.66,0.440574
48892, libido,61,146.62,262.1,0.440574
26810, complained,207,146.16,261.26,0.44057
60335, deniers,34,146.59,262.03,0.440564
25697, custody,228,142.87,255.38,0.440561
23678, implements,188,141.01,252.06,0.440547
2171, diet,6453,143.92,257.24,0.440532
44347,chner,93,135.13,241.52,0.440524
65392, frauds,31,146.28,261.46,0.440524
48878, venting,69,153.12,273.68,0.440519
25180, champions,107,144.39,258.07,0.440518
28511,-commun,225,147.22,263.13,0.440509
1061,ality,1280,145.68,260.37,0.440503
33111, potency,132,145.13,259.39,0.440499
52411, Eureka,94,155.02,277.07,0.440492
1580,ames,297,140.0,250.22,0.440481
26573, Und,154,150.53,269.03,0.440476
34131,uwait,7,145.14,259.4,0.440476
40504,bedo,14,154.86,276.77,0.440476
41120, ardent,98,144.19,257.7,0.440476
60413, declarative,49,146.45,261.74,0.440476
20353, abused,292,151.22,270.26,0.440461
35693,ractors,46,144.03,257.4,0.440444
33642,chap,78,143.59,256.61,0.440438
15667, Buff,192,151.99,271.61,0.44043
21519,-met,89,151.21,270.22,0.440426
40740, RP,89,145.99,260.9,0.440426
52565, conceptually,57,155.32,277.57,0.440424
64990, usernames,57,152.37,272.3,0.440424
23434, enrichment,396,141.22,252.37,0.44042
46136,ocortic,25,151.52,270.77,0.440417
18859, positioning,318,147.21,263.07,0.440415
22999, transplants,205,145.98,260.87,0.440396
45409, Friendly,72,150.89,269.63,0.440394
52291, erg,36,154.74,276.52,0.440394
56124,-Barr,36,153.41,274.13,0.440394
64542, voiceless,54,148.86,266.02,0.440394
35623, olives,83,147.84,264.18,0.440387
54306, intelligible,112,151.13,270.06,0.440383
38801, COMMENT,29,145.84,260.6,0.440374
43775,erus,58,148.32,265.04,0.440374
15395, apnea,599,154.33,275.77,0.440369
54196, Ares,51,156.71,280.01,0.440359
13301, valued,534,138.1,246.76,0.440348
41381, bunny,33,148.81,265.89,0.440341
43299,writers,77,154.75,276.51,0.440341
452,red,1817,143.68,256.72,0.440338
22574,-acre,224,151.21,270.18,0.440337
19787,-art,305,150.85,269.54,0.440335
33471, Pitt,136,154.01,275.18,0.440334
48347, DP,111,148.83,265.92,0.440315
53681, crutches,37,140.68,251.36,0.440315
55679, alright,37,155.46,277.76,0.440315
9262,estions,26,138.41,247.3,0.440304
25987,OB,197,140.68,251.34,0.440302
5927, decide,1971,137.36,245.4,0.44028
56304, rewriting,64,145.27,259.54,0.440267
52024,-definition,49,147.4,263.34,0.440264
14237, organizational,577,147.76,263.99,0.440262
378,ab,4146,142.44,254.47,0.440259
6807,olving,219,145.17,259.35,0.440259
48143, teething,34,155.25,277.37,0.440257
36453, Arlington,121,149.07,266.32,0.440255
55900, monopolistic,19,153.61,274.43,0.440241
59077, LINE,38,152.63,272.67,0.440241
53424,EDI,80,149.75,267.52,0.440234
19316,auer,225,133.73,238.9,0.440231
36215,***,107,149.16,266.46,0.440226
12018,anth,371,150.3,268.5,0.440223
30912, crem,92,142.35,254.29,0.440217
47752, Camden,46,153.91,274.95,0.440217
13753,ustral,50,154.21,275.48,0.440208
64676, Nes,54,152.3,272.06,0.440201
41456,-program,89,153.39,274.01,0.440192
38389, Fighting,93,148.67,265.58,0.440188
51298, diploid,62,152.17,271.83,0.440188
52440,Fuel,62,145.38,259.69,0.440188
54845, centering,31,143.91,257.08,0.440188
64442, british,93,143.03,255.49,0.440188
23768, airflow,233,147.41,263.32,0.440182
39040, cockpit,105,143.1,255.61,0.440179
41402, Luftwaffe,74,152.23,271.93,0.440175
20026, diffusion,329,146.29,261.3,0.44016
37307,Alternative,94,151.18,270.04,0.44016
49219, Bran,47,149.33,266.74,0.44016
43578,uminescent,51,153.96,275.01,0.440155
18111, energetic,326,147.04,262.64,0.440152
34958, Boat,110,152.1,271.68,0.440152
19092, Bloom,173,154.74,276.4,0.440149
900,ness,4114,141.28,252.36,0.440148
50947, ragged,63,152.63,272.63,0.440146
51718, impersonal,67,149.83,267.62,0.440143
21874, Dallas,237,155.4,277.56,0.440137
46483,gre,91,139.24,248.7,0.440133
3407, therapy,4489,146.1,260.94,0.440122
15253, Academic,461,151.87,271.26,0.440121
20602, Double,287,156.92,280.26,0.440113
17891,atonin,28,145.0,258.98,0.440104
21265, messaging,248,143.38,256.08,0.440104
30281, honestly,152,151.02,269.72,0.440104
33573,letcher,16,151.67,270.88,0.440104
58976,-improvement,36,146.48,261.62,0.440104
27264, Medium,177,147.18,262.86,0.440089
24147, Nash,101,145.15,259.23,0.440078
35825, registering,93,143.13,255.62,0.440076
38122, Owens,65,151.1,269.85,0.440064
8362,ecific,61,148.0,264.31,0.440061
41222, Placement,61,149.88,267.67,0.440061
58357, Niz,49,150.48,268.73,0.440051
26802,ethnic,45,143.85,256.9,0.440046
15437,awed,86,137.94,246.34,0.440044
9280, bias,1064,138.84,247.95,0.440036
57521, dystopian,37,153.91,274.86,0.440034
24843, variance,346,149.43,266.86,0.440029
16508,lexia,33,151.6,270.72,0.440025
43772,б,132,142.38,254.27,0.440025
53945, skis,33,145.78,260.33,0.440025
11859,hell,248,135.49,241.96,0.44002
47357, overlaps,62,145.87,260.49,0.44002
25733, corro,54,154.05,275.09,0.440008
13187, Love,659,155.63,277.9,0.439997
48953, buoyancy,88,147.8,263.93,0.439986
324,ot,4993,137.95,246.33,0.439983
44514, Arun,21,142.54,254.53,0.43998
44845, Bold,105,149.3,266.59,0.43998
49167,Recycling,63,157.48,281.21,0.43998
35114, Nas,143,154.54,275.95,0.439977
49198,atia,55,147.03,262.54,0.439962
49746, swirling,72,151.69,270.85,0.439959
44790,-outs,85,143.62,256.45,0.439951
53626, WB,68,140.82,251.45,0.439951
57159, Zionists,34,154.04,275.05,0.439951
25597, gestation,179,147.38,263.16,0.439944
40535, deceive,107,140.87,251.53,0.439934
34974, liberalism,150,148.86,265.79,0.439931
6336, mining,1582,147.93,264.12,0.43993
11394, heter,313,151.21,269.99,0.439929
21648, Storage,262,153.08,273.33,0.439925
26724, firewood,129,149.04,266.11,0.439922
61195, Photosynthesis,43,151.75,270.95,0.439922
49182,brown,56,150.45,268.63,0.439918
28189, tartar,147,153.67,274.36,0.439909
7066, mortality,1716,148.9,265.85,0.439904
14873,ims,273,140.0,249.96,0.439904
26141,-health,182,153.04,273.24,0.439904
38473, preservative,100,147.56,263.45,0.439896
42361, Cement,87,148.78,265.63,0.439895
30487, SB,183,149.23,266.43,0.439891
7966, Ly,537,148.4,264.94,0.439886
22424,oped,127,145.9,260.48,0.439879
4035, instruct,184,136.22,243.19,0.439878
40417, Coconut,101,154.28,275.44,0.439872
39986, marketers,88,147.88,264.01,0.439867
61076, parallax,22,145.88,260.44,0.439867
21656, booster,227,143.67,256.47,0.43984
34477, contemplate,138,131.74,235.18,0.43984
36003, floodplain,85,149.73,267.29,0.439828
41000,hoff,112,137.65,245.74,0.439825
39765, misconduct,130,150.55,268.76,0.439824
31413, exploratory,148,136.96,244.5,0.439823
18139, arguing,346,145.06,258.95,0.439818
16651, pdf,369,152.86,272.87,0.439815
21677, Yug,18,148.44,264.99,0.439815
30999, geologist,108,147.46,263.23,0.439815
37163, Subscribe,90,155.88,278.27,0.439815
47254, hoo,18,154.96,276.63,0.439815
56244,ymenoptera,54,156.59,279.54,0.439815
60564, TAN,27,154.77,276.28,0.439815
63464,-seekers,27,153.98,274.87,0.439815
9934, honest,707,152.6,272.4,0.439798
57858, Receive,50,140.88,251.48,0.439792
62443, Woodp,141,153.86,274.65,0.43979
22805, MT,278,147.8,263.83,0.439786
47873, maf,32,153.96,274.82,0.439779
38114, Semitic,133,151.51,270.44,0.439771
24861,hl,308,138.76,247.68,0.439766
9752, shares,870,141.08,251.82,0.439763
63878, Photographic,37,151.35,270.15,0.439752
9537, Cop,283,148.34,264.77,0.439745
46324,icht,93,136.0,242.74,0.43974
22053, tigers,235,154.7,276.11,0.439716
8478, empty,1150,145.64,259.94,0.43971
50558, Wolfram,52,151.41,270.23,0.439704
31460, Bhag,123,152.63,272.41,0.439702
16150, hemorrh,71,154.16,275.14,0.439701
29779, Commandments,109,145.09,258.95,0.439698
23142, capacitor,286,150.67,268.9,0.439685
17192, Continue,330,144.37,257.65,0.439678
41297, Cot,72,143.02,255.24,0.43967
22733, encoded,202,147.54,263.3,0.439666
5428, Isl,53,152.53,272.21,0.439662
981,ages,1196,140.48,250.71,0.43966
24213, kale,333,145.1,258.95,0.439658
24297,BER,203,151.76,270.84,0.439655
22198, amplifier,213,144.3,257.52,0.439652
19516, fighter,286,141.67,252.83,0.439649
514, res,637,154.06,274.93,0.439642
34817, Ptolemy,244,152.8,272.68,0.439635
5424,west,232,147.93,263.97,0.43961
41876, barge,84,147.6,263.39,0.439608
22508, scanner,213,142.47,254.22,0.439603
18122, Village,377,150.99,269.43,0.4396
4207,opy,295,138.16,246.54,0.439583
15242, wip,5,147.47,263.14,0.439583
29209, Cardiovascular,140,148.95,265.79,0.439583
38447, Goodman,45,146.81,261.97,0.439583
47895,quick,75,153.26,273.48,0.439583
49018, haiku,70,153.1,273.2,0.439583
49216, anointed,70,134.51,240.03,0.439583
49836, Indicator,50,154.72,276.08,0.439583
54093, interconnectedness,45,145.04,258.8,0.439583
55097,quarie,5,135.73,242.2,0.439583
55587,-large,45,150.07,267.79,0.439583
57165, dynamical,60,158.93,283.6,0.439583
65521,-scientific,40,147.4,263.02,0.439583
9789, repeat,968,145.62,259.84,0.439577
2835, Center,5467,142.95,255.08,0.439575
56625,ilitary,86,145.41,259.46,0.439559
63962, Barnard,66,149.15,266.13,0.439552
21615,urized,102,149.07,265.98,0.439542
63168, rims,46,139.74,249.33,0.439538
15198,aism,36,145.96,260.43,0.439525
34011, accession,165,147.68,263.5,0.43952
13959, Live,480,153.25,273.43,0.439518
50462, backend,31,151.4,270.12,0.439516
60320, Edg,31,141.68,252.78,0.439516
47582,Surgery,88,151.41,270.14,0.439512
32234,ensit,172,153.87,274.52,0.439499
10887, collaborative,742,149.84,267.33,0.439493
9822, busy,885,157.34,280.72,0.439489
36909, piety,168,147.7,263.5,0.439484
14978, mas,137,150.79,269.02,0.439477
3624, collection,4330,141.7,252.8,0.43947
18805, Baker,434,148.43,264.8,0.439468
5577, interview,1218,137.58,245.44,0.439467
41999, damn,80,144.78,258.29,0.439453
60886,-lactam,43,150.95,269.28,0.439438
54931, SSC,27,144.15,257.15,0.439429
1356, imm,254,153.16,273.22,0.439427
16793, faithful,427,151.1,269.55,0.439427
45048, Stanton,103,151.5,270.25,0.439422
28126, Malawi,114,150.16,267.87,0.439419
31459, aggregates,98,138.18,246.49,0.439413
55505,Clay,49,147.29,262.75,0.439413
18837, resurrection,333,148.74,265.32,0.439408
45914, tusks,82,151.69,270.59,0.439405
59376, pike,82,147.72,263.51,0.439405
45831, Pyramids,104,149.4,266.5,0.439403
19280, dwelling,313,151.55,270.34,0.439397
15207, flame,484,142.66,254.48,0.439394
20048, vowel,308,147.68,263.43,0.439394
50325, hasten,77,143.97,256.8,0.439394
55959,eux,11,139.15,248.22,0.439394
52688, lethargic,56,154.48,275.54,0.43936
18420,eda,157,132.31,236.0,0.439358
25587, collaborating,191,150.45,268.35,0.439354
3040, software,5099,148.92,265.63,0.439349
16786, perf,164,154.69,275.91,0.439342
33526, vernacular,131,142.06,253.37,0.439329
22427,ovo,126,144.51,257.74,0.439319
47729,-maker,63,142.29,253.77,0.439319
15015, herbal,453,159.07,283.71,0.439317
30338, malign,23,143.77,256.41,0.439312
47134,Behavior,69,147.36,262.82,0.439312
63890,itarians,46,148.17,264.27,0.439312
65198, blunder,46,144.58,257.86,0.439312
52600, firmness,52,143.21,255.41,0.439303
55144, grated,52,150.9,269.12,0.439303
55653,mach,58,151.86,270.84,0.439296
18422, Peters,152,149.89,267.33,0.439282
60710, initialize,41,135.84,242.25,0.439278
18902, predictable,305,145.16,258.88,0.439276
40611, Butte,53,148.05,264.03,0.439269
29944, reciprocal,165,143.32,255.6,0.439268
53815, Ovid,59,157.97,281.71,0.439266
32497,owe,65,139.75,249.23,0.439263
24438, Herbert,272,157.82,281.46,0.439262
26967, bureauc,18,151.04,269.34,0.439236
60580, Bead,42,155.33,277.0,0.439236
2268,val,682,138.68,247.3,0.439226
18765, Campaign,393,144.31,257.34,0.439223
6255,phone,248,143.06,255.11,0.439222
1350, present,10836,141.11,251.63,0.43922
33838, Tok,109,152.83,272.53,0.43922
52973, neutrophils,67,146.65,261.5,0.43921
15007, pulmonary,428,152.44,271.83,0.439204
53825, archetypal,49,154.78,275.99,0.439201
18535, calf,466,146.87,261.9,0.439199
43643, hello,86,149.12,265.9,0.439196
45572, WAR,80,153.68,274.04,0.439193
54531, downy,37,154.59,275.66,0.439189
3549,aid,768,139.16,248.14,0.439182
148,�,1337,137.93,245.95,0.439175
23032, addicted,199,154.89,276.19,0.439175
19099, Venice,305,158.12,281.93,0.439173
34444, Leeds,156,149.6,266.74,0.439169
40192, ae,25,153.71,274.07,0.439167
47208, cascading,75,143.89,256.57,0.439167
42440,obiology,119,155.78,277.76,0.439163
43853, quantification,82,143.46,255.8,0.439151
23582, Thai,196,160.43,286.04,0.439148
30711,better,127,151.41,269.96,0.43914
59401, Sall,70,147.9,263.71,0.439137
62244, louse,51,148.97,265.6,0.439134
20778,pur,332,143.68,256.16,0.4391
21875, shine,314,138.84,247.52,0.439092
51016, readership,72,144.2,257.09,0.439091
58959, pyroclastic,72,148.87,265.41,0.439091
12292,unciation,138,140.45,250.4,0.439085
62494, evaporator,73,152.57,271.99,0.43907
30333, Novel,180,143.39,255.62,0.439063
51521, Protector,60,139.8,249.23,0.439063
24665, Criminal,215,158.54,282.62,0.43905
54368, averted,54,151.41,269.91,0.439043
34978, Moshe,88,158.26,282.12,0.439039
40866, inaction,102,150.18,267.72,0.439032
54290, Harrington,41,140.94,251.25,0.439024
57850, baits,55,144.05,256.78,0.439015
8559,sm,284,146.52,261.18,0.439004
40421,₁,21,152.57,271.96,0.438988
63927,scientist,42,142.41,253.85,0.438988
23237, riders,268,153.19,273.06,0.438977
24425, seize,219,139.76,249.11,0.438975
44150, Inver,85,147.95,263.72,0.438971
27203, SCI,142,152.06,271.03,0.438967
230,�,1062,154.18,274.82,0.438961
35356,-alone,107,150.94,269.04,0.43896
13598,atherine,136,151.6,270.21,0.438955
55760, Calder,72,151.59,270.19,0.438947
51165, PTA,58,145.98,260.18,0.438937
56756, Default,58,156.18,278.37,0.438937
39917, Bridges,138,151.16,269.41,0.438934
31372,String,131,148.87,265.32,0.438931
25855,OCs,22,149.39,266.26,0.43892
56856,Turmeric,22,150.97,269.07,0.43892
61239, Floods,44,151.76,270.47,0.43892
36841,Islam,125,150.3,267.88,0.438917
24734, Britannica,252,143.34,255.47,0.438905
35894, internship,104,150.95,269.02,0.438902
29561,ocannab,15,157.69,281.03,0.438889
34485,justed,60,153.87,274.22,0.438889
814,own,725,145.68,259.63,0.438879
6266,LA,718,148.66,264.93,0.438878
56107, Monarchy,53,148.5,264.65,0.438876
18449,amon,114,139.87,249.27,0.438871
51771, Weston,61,154.89,276.02,0.438866
11456, lenses,474,143.49,255.71,0.438863
10018,.E,1037,152.08,271.01,0.438856
13350, offset,542,142.3,253.58,0.438845
22801, clotting,186,145.36,259.04,0.438844
60892, Tyrannosaurus,31,148.04,263.82,0.438844
46831, locusts,39,152.24,271.29,0.438835
48575, NL,86,152.57,271.89,0.438832
50678, Wight,47,143.89,256.4,0.43883
41637, Trojans,55,154.93,276.09,0.438826
2709, harm,1999,140.75,250.81,0.438824
1435, learning,14346,144.93,258.26,0.438819
20453, decoration,285,144.64,257.73,0.438816
22703, Geor,24,146.83,261.64,0.438802
41240,-independent,80,150.97,269.01,0.438802
22773, dialysis,194,142.78,254.41,0.438789
10045, Training,945,153.56,273.62,0.438779
34327, RSV,114,152.82,272.3,0.438779
52541,-sign,57,144.3,257.13,0.438779
32745,chanics,49,145.96,260.07,0.438776
60727,Scale,49,142.91,254.64,0.438776
49314,STA,41,144.36,257.22,0.43877
9456, kilometers,848,146.99,261.9,0.438765
8015, cattle,1445,151.65,270.2,0.438754
12484, basin,583,146.11,260.34,0.438751
17002, Surgery,358,155.3,276.71,0.438751
25662, Nicarag,25,155.04,276.24,0.43875
38492,fellow,25,139.68,248.87,0.43875
24683, optimism,217,149.6,266.55,0.438748
33433,-eval,42,154.7,275.63,0.43874
5300,vis,522,143.78,256.17,0.438737
6332,-level,1673,150.26,267.72,0.438714
51660,iab,26,136.05,242.39,0.438702
10722, dollar,720,148.85,265.19,0.438701
43577, SOLUTION,35,150.25,267.67,0.43869
61859, Hymn,44,147.36,262.53,0.438684
59518, communicator,62,142.13,253.2,0.438676
9979,-quality,889,147.02,261.92,0.438672
1231,ull,925,141.77,252.56,0.438671
51947,amura,89,142.05,253.06,0.43867
18532, boiler,206,145.33,258.89,0.438663
52112, interconnection,54,147.36,262.51,0.438657
55518, Magist,54,156.35,278.52,0.438657
58921, Slavonic,36,152.3,271.31,0.438657
64818, Transplantation,18,150.67,268.4,0.438657
178,�,559,136.07,242.39,0.438655
4231,ken,470,136.4,242.99,0.438652
54549, Enzyme,46,147.51,262.76,0.438632
53410,-label,74,146.95,261.78,0.438626
42156, Clouds,65,149.03,265.46,0.438622
6333, debate,1998,132.68,236.34,0.438621
29967, Files,140,157.21,280.04,0.438616
54374, tilting,66,145.72,259.56,0.438605
25718,IU,104,148.99,265.39,0.438602
34023, counterfe,19,151.86,270.5,0.438596
3847, September,3991,153.21,272.91,0.438591
8007,EE,384,151.92,270.61,0.438585
55280,multiple,48,151.03,269.01,0.438585
17189, Catholics,434,158.98,283.18,0.43858
36258,abh,87,148.8,265.04,0.438578
42898, Jensen,116,138.83,247.28,0.438578
16011, turtle,504,150.34,267.79,0.438575
20883,ilian,97,143.97,256.44,0.438574
26858, Track,165,140.47,250.2,0.438573
30971,stri,78,154.05,274.39,0.438568
55843, Ultraviolet,39,148.31,264.16,0.438568
1447,-f,2783,145.85,259.78,0.438563
60431, cadet,79,146.5,260.93,0.438555
63403, smokes,30,158.0,281.41,0.438542
16954,bound,231,147.48,262.67,0.438537
5439,obe,349,145.96,259.96,0.438515
48613, Atkinson,72,145.06,258.34,0.438513
20262,-producing,310,151.25,269.37,0.438508
22637, coaching,208,149.86,266.89,0.438502
37335, Cite,104,149.82,266.82,0.438502
13934,ocate,115,143.27,255.15,0.438496
23792, rage,273,145.83,259.71,0.438492
62881,glucose,42,156.44,278.61,0.438492
58600, chastity,53,151.42,269.66,0.438483
28983, neonatal,257,151.36,269.54,0.438473
60322,-gathering,43,146.17,260.31,0.438469
57463, paleo,65,156.76,279.16,0.438462
42022,visual,76,154.26,274.71,0.438459
11416, Pu,229,150.97,268.85,0.438455
31064, cleft,120,151.74,270.23,0.438455
29590, Taliban,219,152.69,271.92,0.438451
858,uch,857,145.39,258.91,0.438448
27786,iscovered,22,138.55,246.72,0.438447
58210, Chickens,33,144.69,257.65,0.438447
58906,runners,44,145.33,258.81,0.438447
19402, convincing,301,147.37,262.43,0.438434
45623, coalitions,67,146.07,260.11,0.438433
12542, socially,661,149.85,266.84,0.43843
48621, Enzymes,56,154.64,275.38,0.43843
58605, deceleration,34,151.96,270.59,0.438419
62781, constancy,34,148.82,265.01,0.438419
35612, Berger,104,145.01,258.21,0.438401
43844, postmenopausal,104,155.94,277.66,0.438401
41650, Dreams,58,151.98,270.61,0.438398
27011,HI,210,148.17,263.82,0.438393
38655, Acids,130,158.68,282.54,0.438381
52228,ainable,71,150.95,268.77,0.43838
56977, Hurricanes,48,154.67,275.39,0.438368
29857, Bend,193,145.3,258.71,0.438364
33182,-fighting,109,153.77,273.79,0.43836
60783, phoneme,85,156.94,279.43,0.438358
24867,asms,61,144.15,256.66,0.438354
47602, Chemotherapy,61,148.26,263.98,0.438354
26788, Presbyterian,171,142.71,254.08,0.438353
8204, evil,1566,160.18,285.2,0.438351
55453, animosity,49,146.12,260.17,0.43835
28374, epidemiological,197,144.3,256.92,0.438346
13663, Block,333,152.38,271.31,0.438345
5711,field,1416,141.67,252.24,0.438339
40376, Forensic,100,150.11,267.25,0.438333
22527, Choice,201,147.29,262.24,0.438329
17100, dialog,266,146.52,260.86,0.438322
54776,chapter,38,155.12,276.18,0.438322
56426, darkening,38,143.47,255.44,0.438322
46575, Seeking,64,146.02,259.97,0.438314
29957,imating,167,147.09,261.87,0.438311
28307, Intervention,206,148.7,264.73,0.438309
35213,ospatial,13,151.69,270.06,0.438301
39274, Filters,52,150.51,267.96,0.438301
60420, Altar,52,152.36,271.25,0.438301
3501, rob,170,149.45,266.07,0.438297
6992,UT,823,146.83,261.41,0.438297
25759, soothing,171,147.53,262.65,0.438292
10849, coin,716,143.23,254.99,0.438286
24763,protected,40,153.77,273.74,0.438281
58254, debunked,40,141.37,251.67,0.438281
61484, overworked,40,152.9,272.2,0.438281
65079,Waters,40,155.23,276.35,0.438281
39659, faucet,94,139.7,248.7,0.438276
9458,efin,81,152.2,270.95,0.438272
15495, saliva,446,149.9,266.86,0.438271
51167, Hue,41,145.4,258.84,0.438262
678,row,770,131.27,233.69,0.438258
887,aw,2257,129.38,230.31,0.438252
21697,umbled,97,142.53,253.72,0.438252
2962,ls,806,141.62,252.1,0.43825
25361,saurus,14,146.0,259.9,0.438244
16537, Hudson,437,153.22,272.74,0.438239
43838,-sustaining,71,155.25,276.36,0.438234
22824, compose,228,139.44,248.21,0.438231
56802,Emperor,57,149.19,265.58,0.438231
44227, Vegan,43,156.5,278.58,0.438227
37429,nose,72,143.09,254.71,0.438223
43527, fabricate,58,137.15,244.13,0.438218
47866,נ,29,151.54,269.75,0.438218
52947, corticosteroid,58,149.66,266.39,0.438218
16771,information,190,151.26,269.25,0.438213
32706, urethra,104,146.19,260.22,0.438201
40706,Male,104,156.12,277.88,0.438201
56791, Susanna,30,156.36,278.31,0.438194
2579, slow,2840,150.82,268.45,0.438193
44956, kettle,76,144.96,258.03,0.438185
46109,atos,61,136.79,243.47,0.438183
38615, Hello,77,148.76,264.78,0.438176
34792, unpublished,139,154.94,275.79,0.438174
42855, Orchestra,110,150.63,268.1,0.438163
39174, Bryant,126,148.68,264.63,0.438161
44134, MUS,63,165.88,295.25,0.438161
49628,Pure,63,158.39,281.92,0.438161
54270, Qian,32,151.83,270.24,0.438151
55151,Alice,64,155.83,277.36,0.438151
60493, plunging,32,148.33,264.01,0.438151
62659, befall,32,143.17,254.81,0.438151
7828,BT,264,149.22,265.58,0.438131
61452, Nant,33,151.03,268.8,0.438131
21741,national,184,147.86,263.16,0.438123
28803, Jimmy,135,160.99,286.51,0.438117
30790,screens,34,146.27,260.33,0.438113
64035, endocrinologist,34,145.73,259.35,0.438113
46282,sweet,69,154.67,275.26,0.438104
18608,heter,52,151.67,269.92,0.438101
18839, acet,70,144.61,257.36,0.438095
8325, manifest,457,138.38,246.27,0.438093
38876, Heroes,106,154.36,274.71,0.43809
57354,-san,53,150.72,268.22,0.43809
29497, Crop,196,154.14,274.32,0.438085
37313, Opinion,107,147.91,263.23,0.438084
64700, arduino,18,142.0,252.7,0.438079
4096,care,290,148.45,264.18,0.438075
37197, Registered,74,153.62,273.38,0.438063
56028, pliers,37,153.95,273.96,0.438063
63392,planet,37,149.19,265.49,0.438063
22024,dem,149,147.94,263.26,0.438059
50797, enclosing,56,147.98,263.33,0.438058
25695, Employment,225,156.44,278.4,0.438056
39447, anew,94,153.09,272.43,0.438054
45376,inte,58,145.59,259.07,0.438039
37259,amped,136,152.28,270.99,0.438036
23535, Copenhagen,253,144.67,257.43,0.438035
61711, Gothenburg,39,150.7,268.17,0.438034
39643, Mitigation,59,160.25,285.15,0.43803
10915,nals,79,151.46,269.51,0.438027
14453, Houston,437,153.54,273.21,0.438024
8525,reens,60,150.73,268.22,0.438021
2354, la,1521,159.75,284.26,0.438014
51524, Planned,62,149.83,266.6,0.438004
41549,tube,21,152.57,271.48,0.437996
61185, Petro,42,154.92,275.66,0.437996
47668,ifs,85,147.61,262.64,0.43799
47249, pang,64,151.81,270.12,0.437988
25806, Vish,43,150.45,267.7,0.437984
30657, china,108,151.3,269.2,0.437982
12689,hard,436,144.39,256.9,0.437978
8905,/m,1118,142.15,252.93,0.437975
42435,avad,89,135.58,241.23,0.437968
28540, swiftly,180,146.21,260.14,0.437963
1869, Bl,1770,146.81,261.21,0.437941
49803, Turkic,95,151.69,269.88,0.437939
52067, godly,48,143.0,254.42,0.437934
13876, baking,433,151.83,270.12,0.437933
38150,ateness,49,145.47,258.81,0.437925
34383,termination,25,147.79,262.93,0.437917
48670, nanometer,50,153.55,273.17,0.437917
35625, broadcasts,128,137.14,243.97,0.437907
19548,ertil,53,155.47,276.59,0.437893
55956,Wave,54,150.02,266.89,0.437886
15998,-cost,356,145.91,259.56,0.43788
39668,.go,28,146.9,261.34,0.437872
23554, booklet,226,147.93,263.16,0.437869
13104, Brad,227,153.37,272.84,0.437867
26538,regulated,57,152.42,271.15,0.437865
35872, hare,58,149.15,265.32,0.437859
42280, Favor,29,149.75,266.39,0.437859
5872, breathing,1893,146.62,260.82,0.437847
7983, holiday,1201,144.28,256.65,0.437847
